show_id,type,title,director,cast,country,date_added,release_year,age_rating,movie_runtime,genre,IMDB Rating,description
tm358609,Movie,Sara's Notebook,,,['ES'],,2018,R,115 min,"['thriller', 'drama', 'european']",6.1,"Laura has spent years looking for her sister Sara who went missing in the depths of the jungle in the Congo. Neither the NGO she works for, nor the embassy, have news on her whereabouts until a photo appears of Sara in a mining town. Apparently, Sara is being held captive by The Hawk, the fearsome rebel leader who controls the mafias behind the prized mineral coltan."
s736,Movie,Sarbath,Prabhakaran,"Kathir, Soori, Rahasya Gorak, Ashvatt",India,11-Jun-21,2021,TV-PG,113 min,"Comedies, Dramas, International Movies",,"When a city man returns to his native village for his brother’s wedding, several unforeseen snags make his visit more eventful than anticipated."
tm1027177,Movie,Sarbath,,,['IN'],,2021,,112 min,"['romance', 'comedy', 'drama']",5.6,"Arivu travels to attend his brother's wedding, only to discover that it has been cancelled. However, trouble ensues when he falls for a woman who turns out to the one who was engaged to his brother."
s7937,Movie,Sardaar ji,Rohit Jugraj,"Diljit Dosanjh, Neeru Bajwa, Mandy Takhar, Jaswinder Bhalla, Ali Kazmi, Anita Kailey, Daman Singh, Sanju Salonki, Amrit Pal, Jatinder Lall, Avy Randhawa",Canada,1-Dec-17,2015,TV-14,140 min,"Comedies, International Movies, Music & Musicals",,"When a palatial wedding venue turns out to be haunted, one of the families hosting the wedding hires a fearless Sikh to deal with the ghost."
s7938,Movie,Sardaarji 2,Rohit Jugraj,"Jaswinder Bhalla, Sonam Bajwa, Diljit Dosanjh, Monica Gill","Australia, India",15-Oct-17,2016,TV-PG,145 min,"Action & Adventure, Comedies, International Movies",,A simple farmer's life becomes complicated after he resolves to save his village from an economic crisis by traveling to Australia to earn money.
s872,Movie,Sardar Ka Grandson,Kaashvie Nair,"Arjun Kapoor, Neena Gupta, Rakul Preet Singh, Kumud Mishra, Aditi Rao Hydari, John Abraham, Kanwaljeet Singh, Soni Razdan, Masood Akhtar, Divya Seth, Ravjeet Singh, Akashdeep Sabir",India,18-May-21,2021,TV-14,140 min,"Comedies, Dramas, International Movies",,"A devoted grandson’s mission to reunite his ailing grandmother with her ancestral home turns into a complicated, comic cross-border affair."
tm1036797,Movie,Sardar Ka Grandson,,,['IN'],,2021,,139 min,"['romance', 'drama', 'comedy']",7.3,"A devoted grandson's mission to reunite his ailing grandmother with her ancestral home turns into a complicated, comic cross-border affair."
s7939,Movie,Sarivar Sari,Gajendra Ahire,"Madhura Velankar, Mohan Joshi, Nina Kulkarni, Manasi Salvi, Milind Gunaji, Shreyas Talpade, Bharat Jadhav",India,15-Feb-18,2005,TV-14,126 min,"Dramas, International Movies",,"Raised in working-class Mumbai, Manisha has an independent spirit that angers her father, who favors Manisha's medical student sister, Mini. Things reach a breaking point when Manisha's father beats her for accepting a modeling contract."
s4050,Movie,Sarkar,A.R. Murugadoss,"Vijay, Varalakshmi Sarathkumar, Keerthi Suresh, Radha Ravi, Pala Karuppaiah, Yogi Babu",,2-Mar-19,2018,TV-MA,162 min,"Action & Adventure, Dramas, International Movies",,A ruthless businessman’s mission to expose electoral fraud brings him into a heated and dangerous political conflict with two corrupt ministers.
tm371952,Movie,Sarkar,,,['IN'],,2018,,164 min,"['drama', 'action']",6,"NRI corporate Sundar Ramasamy comes to India to vote, only to learn that his vote has already been cast. While he reclaims his right legally, it also sets in motion a chain of events that eventually lead to him entering the political fray, trying to change the system."
tm373655,Movie,Sarvam Thaala Mayam,,,['IN'],,2019,PG,133 min,"['drama', 'music']",7.2,"Peter who tries to find his place in the world of classical Indian music embarks on a journey that helps him evolve personally, spiritually and musically."
s4062,Movie,Sarvam Thaala Mayam (Tamil Version),Rajiv Menon,"G.V. Prakash Kumar, Nedumudi Venu, Aparna Balamurali, Divyadarshini, Vineeth, Kumaravel, Ravi Prakash, Sumesh",,1-Mar-19,2018,TV-14,131 min,"Dramas, International Movies, Music & Musicals",,"An aspiring musician battles age-old caste divides to be able to learn the art of a classical instrument from a traditionalist, veteran percussionist."
s3933,Movie,Sarvam Thaala Mayam (Telugu Version),Rajiv Menon,"G.V. Prakash Kumar, Nedumudi Venu, Aparna Balamurali, Divyadarshini, Vineeth, Kumaravel, Ravi Prakash, Sumesh",India,8-Apr-19,2018,TV-14,131 min,"Dramas, International Movies, Music & Musicals",,"An aspiring musician battles age-old caste divides to be able to learn the art of a classical instrument from a traditionalist, veteran percussionist."
s7940,Movie,Sarvopari Palakkaran,Venugopan,"Anoop Menon, Alencier Ley Lopez, Balu Varghese, Aparna Balamurali, Anu Sithara, Gayathri Arun, Nandu, Chali Pala",India,1-Jul-18,2017,TV-14,133 min,"Dramas, International Movies",,"In the course of a human trafficking investigation, a conservative cop crosses paths with an artist-activist in a clash of worldviews."
tm1073510,Movie,SAS: Red Notice,,,"['HU', 'NL', 'CH', 'GB']",,2021,R,124 min,"['action', 'thriller']",5.9,A small army of well trained criminals led by Grace Lewis have hijacked a train deep beneath the English Channel.
s215,Movie,SAS: Rise of the Black Swan,Magnus Martens,"Sam Heughan, Ruby Rose, Andy Serkis, Hannah John-Kamen, Tom Wilkinson, Tom Hopper, Noel Clarke, Anne Reid, Owain Yeoman, Jing Lusi, Ray Panthaki, Richard McCabe, Douglas Reith",,27-Aug-21,2021,R,124 min,"Action & Adventure, International Movies",,"A special forces operative traveling from London to Paris with his girlfriend takes action when armed, ruthless mercenaries seize control of their train."
s4604,Movie,Sat Shri Akaal England,Vikram Pradhan,"Ammy Virk, Monica Gill, Karamjit Anmol, Sardar Sohi, Jarnail Singh, Satwant Kaur, Harby Sangha, Baljinder Darapuri",India,1-Oct-18,2017,TV-14,127 min,"Comedies, Dramas, International Movies",,"After several failed attempts to obtain a visa, a man desperate to escape Punjab pays a British woman to marry him so he can move to England."
s7941,Movie,Sat Sri Akal,Kamal Sahani,"Kimi Verma, Manpreet Singh, Arun Bali, Dolly Minhas, Avtar Gill, Manmeet Singh, Neelu Kohli, Vivek Shaq, Nirmal Rishi, Pooja Tandon",India,30-Jan-19,2008,TV-14,141 min,"Dramas, Faith & Spirituality, International Movies",,"Based on true events, this moving story centers on a Punjabi family whose celebration of their faith endures in the face of conflicting attitudes."
s7942,Movie,Satan & Adam,V. Scott Balcerek,"Sterling Magee, Adam Gussow",United States,1-Jun-19,2018,TV-MA,78 min,"Documentaries, Music & Musicals",,An aging blues guitarist and a grad student form an unlikely duo while busking on the street corners of 1980s Harlem.
s7944,Movie,Satrangi Re,Aditya Sarpotdar,"Amruta Khanvilkar, Vidyadhar Joshi, Subodh Bhave",India,15-Mar-18,2012,TV-14,150 min,"Dramas, International Movies, Music & Musicals",,"Friends in their last year of college contemplate the future of their band as they juggle questions of love, work, family and identity."
s2028,Movie,Satria Heroes: Revenge of the Darkness,"Kenzo Maihara, Amandha Wyanto","Christian Loho, Fernando Surya, Yayan Ruhian, Stella Cornelia, Yui Takano, Safira Ratu, Faris Fadjar Munggaran, Adhitya Alkatiri",Indonesia,10-Sep-20,2017,TV-G,92 min,Children & Family Movies,,"As he rebuilds society in a parallel universe, a superhero must return to Earth to help his equally powerful friend defend the planet from evil rivals."
tm493814,Movie,Satria Heroes: Revenge of the Darkness,,,['ID'],,2017,,92 min,"['drama', 'fantasy', 'scifi', 'action']",,"One year has passed since Satria Garuda Bima-X defeated VUDO and the earth is in peace again. Ray and Rena are rebuilding the Parallel World again. However, new evil forces attack and old enemies rise again to devastate the earth."
s7945,Movie,Satte Pe Satta,Raj N. Sippy,"Amitabh Bachchan, Hema Malini, Amjad Khan, Sachin, Shakti Kapoor, Ranjeeta Kaur, Paintal, Ranjeet",India,31-Dec-19,1982,TV-14,153 min,"Comedies, Cult Movies, Dramas",,"The eldest of seven brothers who run a family farm together marries a pretty nurse, inspiring his country-bumpkin siblings to follow his example."
s7946,Movie,Saturday Church,Damon Cardasis,"Luka Kain, Regina Taylor, Margot Bingham, Marquis Rodriguez, Mj Rodriguez, Indya Moore, Alexia Garcia, Kate Bornstein, Peter Kim, Jaylin Fletcher",United States,6-Oct-20,2017,TV-MA,83 min,"Dramas, LGBTQ Movies",,A teen struggling with gender identity and family tensions seeks hope and support in New York City's underground LGBTQ ballroom community.
s4458,Movie,Satyagraha,Prakash Jha,"Kareena Kapoor, Amitabh Bachchan, Ajay Devgn, Arjun Rampal, Amrita Rao, Manoj Bajpayee, Vipin Sharma, Anjali Patil",India,1-Nov-18,2013,TV-14,146 min,"Dramas, International Movies, Music & Musicals",,"In this Bollywood drama, a corporate go-getter sees his priorities shift when personal tragedy brings him face-to-face with political corruption."
tm167342,Movie,Satyagraha,,,['IN'],,2013,PG,152 min,"['drama', 'documentation']",6.2,"Satyagraha is the story of a son who yearns for a father. Of a father, who grieves for his lost son. Of a young woman who fights so hard with life that she has forgotten to love. Of an ambitious rabble-rouser, for whom action is the knee-jerk mantra. It is the story of how these four discover one another, and come together to raise hell, shaking the powers that be to their very roots! But, Satyagraha is also the story of an influential power-hungry despot who will stop at nothing to destroy them."
s5805,Movie,Saudi Arabia Uncovered,,,United Kingdom,1-Sep-16,2016,TV-14,52 min,Documentaries,,"Undercover cameras expose public floggings, executions and other brutality in Saudi Arabia, and introduce those risking their own lives for change."
tm421214,Movie,Saudi Arabia Uncovered,,,['SA'],,2016,,51 min,['documentation'],6.5,"English reporter and documentarian, James Jones, in partnership with brave rebel Saudi Arabian undercover reporters, risk themselves under the laws of the land under the Committee for the Promotion of Virtue and the Prevention of Vice (CPVPV), sometimes referred to the Islamic Religious Police. All this, in an effort to uncover the purpose and truth of the laws enforced by the immensely questioned Saudi Arabian government. You will see the side of Saudi Arabia that its government forbids from recording or viewing by their law and discover the harsh punishment for disobedience in the modern Saudi Arabia world."
s7947,Movie,Savage Dog,Jesse V. Johnson,"Scott Adkins, Juju Chan, Marko Zaror, Vladimir Kulich, Charles Fathy, Matthew Marsden, Keith David, Luke Massy",United States,1-Nov-17,2017,TV-MA,95 min,"Action & Adventure, Independent Movies",,A former professional boxer serving time in a brutal labor camp must fight incredible odds to gain his freedom and avenge an act of violence.
s7948,Movie,Savage Raghda,Mahmoud Karim,"Ramez Galal, Riham Hagag, Bayyumi Fuad, Entessar, Ahmed Fathy, Mohammed Tharwat",Egypt,13-Jun-19,2018,TV-MA,93 min,"Comedies, International Movies, Romantic Movies",,"Desperate to support his son, a single father uses his talent with makeup to dress up as a woman to try out for a part in a commercial."
s1200,Movie,Savages,Oliver Stone,"Taylor Kitsch, Aaron Taylor-Johnson, Blake Lively, John Travolta, Benicio Del Toro, Salma Hayek, Demián Bichir, Sandra Echeverría, Emile Hirsch, Joaquín Cosío, Ali Wong",United States,16-Mar-21,2012,R,131 min,"Dramas, Thrillers",,"With the help of a shady DEA agent, two weed entrepreneurs take on a merciless cartel leader who wants in on their business and kidnaps their lover."
tm40319,Movie,Savages,,,['US'],,2012,R,131 min,"['thriller', 'action', 'crime', 'drama']",6.4,Pot growers Ben and Chon face off against the Mexican drug cartel who kidnapped their shared girlfriend.
s3816,Movie,Saverio Raimondo: Il Satiro Parlante,Francesco Imperato,Saverio Raimondo,Italy,17-May-19,2019,TV-MA,53 min,Stand-Up Comedy,,"Italian comic and satirist Saverio Raimondo regales a Milan crowd with tales of online antics, awkward injuries and white-knuckle flights."
tm474721,Movie,Saverio Raimondo: Il Satiro Parlante,,,[],,2019,PG-13,53 min,['comedy'],5.9,"Italian comic and satirist Saverio Raimondo regales a Milan crowd with tales of online antics, awkward injuries and white-knuckle flights."
s5163,Movie,Saving Capitalism,Jacob Kornbluth,Robert Reich,United States,21-Nov-17,2017,TV-PG,73 min,Documentaries,,Former Secretary of Labor Robert Reich meets with Americans from all walks of life as he chronicles a seismic shift in the nation's economy.
tm355666,Movie,Saving Capitalism,,,['US'],,2017,,73 min,['documentation'],6.6,Former Secretary of Labor Robert Reich meets with Americans from all walks of life as he chronicles a seismic shift in the nation's economy.
s7950,Movie,Saving Mr. Banks,John Lee Hancock,"Emma Thompson, Tom Hanks, Paul Giamatti, Jason Schwartzman, Colin Farrell, Bradley Whitford, Annie Buckley, Ruth Wilson, B.J. Novak, Rachel Griffiths, Kathy Baker, Melanie Paxson, Andy McPhee, Jerry Hauck, Mia Serafino, Michelle Arthur, Demetrius Grosse, Steven Cabral, David Ross Paterson, Ronan Vibert, Luke Baines, Dendrie Taylor, Laura Waddell, Paul Tassone","United States, United Kingdom, Australia",2-Mar-19,2013,PG-13,126 min,"Comedies, Dramas",,"When Walt Disney sets his sights on obtaining the rights to the children's classic ""Mary Poppins,"" the book's author proves a tough nut to crack."
tm57554,Movie,Saving Private Ryan,,,['US'],,1998,R,169 min,"['drama', 'war']",8.2,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home."
s7951,Movie,Saving Zoë,Jeffrey G. Hunt,"Laura Marano, Vanessa Marano, Christopher Tavarez, Giorgia Whigham, Michael Provost, Nathaniel Buzolic, Ken Jeong, Annie Jacob, Evan Castelloe, Whitney Goin, Jason Davis",United States,15-Jan-20,2019,R,95 min,Dramas,,A reserved high school freshman acts out when she recovers a diary that offers clues to a secret world that could be behind her sister's murder.
